gridID,TreeFrac,CropFrac,ShrubFrac,HerbFrac
14876,0.4538,0.2218,0.0206,0.2806
14877,0.1793,0.5768,0.0268,0.1621
14878,0.0870,0.7059,0.0188,0.1461
14879,0.0454,0.7720,0.0171,0.1160
14880,0.3208,0.2826,0.0240,0.2574
14881,0.2286,0.2781,0.0198,0.2467
14882,0.0587,0.8004,0.0143,0.0885
14883,0.1525,0.7205,0.0143,0.0758
14884,0.0374,0.8711,0.0080,0.0641
14885,0.0968,0.7577,0.0135,0.0977
14886,0.0396,0.8420,0.0052,0.0830
14887,0.1155,0.7308,0.0109,0.0911
14888,0.4329,0.3483,0.0104,0.0644
14889,0.5473,0.2089,0.0105,0.1907
14890,0.3265,0.4123,0.0096,0.2277
14891,0.2501,0.6140,0.0067,0.1148
14892,0.1378,0.6351,0.0071,0.1809
14893,0.2040,0.4815,0.0111,0.2614
14894,0.2491,0.4289,0.0125,0.2279
14895,0.5053,0.1950,0.0108,0.1997
14896,0.6539,0.1427,0.0090,0.1634
14897,0.5398,0.1600,0.0124,0.2629
14898,0.5917,0.1136,0.0106,0.2219
14899,0.7427,0.0697,0.0081,0.1395
14900,0.7344,0.0515,0.0092,0.1658
14901,0.0026,0.0004,0.0934,0.4970
14902,0.0005,0.0006,0.0702,0.4709
14903,0.0000,0.0002,0.0686,0.4750
14904,0.0003,0.0000,0.0815,0.4499
14905,0.0015,0.0000,0.0989,0.4442
14906,0.0041,0.0000,0.0991,0.4445
14907,0.0041,0.0001,0.1142,0.5090
14908,0.0242,0.0001,0.1014,0.5044
14909,0.5520,0.0000,0.1425,0.2564
14910,0.4305,0.0000,0.1862,0.2885
14911,0.6174,0.0003,0.1109,0.2529
14912,0.2205,0.0012,0.1578,0.5749
14913,0.2380,0.0000,0.1869,0.4723
14914,0.2754,0.0001,0.1951,0.4124
14915,0.2178,0.0004,0.2242,0.3709
14916,0.5270,0.0000,0.1530,0.2177
14917,0.6818,0.0006,0.0799,0.2141
14918,0.7134,0.0065,0.0755,0.1935
14919,0.7579,0.0027,0.0525,0.1727
14920,0.6444,0.0258,0.0805,0.2362
14921,0.3294,0.0058,0.0902,0.5523
14922,0.1009,0.0008,0.0864,0.7849
14923,0.0755,0.0070,0.0686,0.8241
14924,0.0362,0.0007,0.0579,0.8801
14925,0.0342,0.0010,0.0712,0.8829
14926,0.0373,0.0006,0.0990,0.8354
14927,0.1178,0.0000,0.1796,0.6692
14928,0.2228,0.0000,0.1851,0.5439
14929,0.0126,0.0034,0.0472,0.9219
14930,0.0015,0.0005,0.0258,0.9617
14931,0.0771,0.0047,0.1260,0.7522
14932,0.0508,0.0117,0.0774,0.8293
14933,0.0006,0.0061,0.0859,0.8282
14934,0.0092,0.0048,0.0812,0.8721
14935,0.0007,0.0083,0.0462,0.9279
14936,0.0000,0.0093,0.0413,0.9269
14937,0.0004,0.1572,0.0556,0.7628
14938,0.0036,0.6207,0.0254,0.3310
14939,0.0047,0.6986,0.0241,0.2571
14940,0.0050,0.3655,0.0423,0.5720
14941,0.0118,0.4115,0.0443,0.4617
14942,0.0042,0.6852,0.0195,0.2610
14943,0.0108,0.6695,0.0285,0.2635
14944,0.0085,0.7035,0.0251,0.2347
14945,0.0159,0.7139,0.0281,0.1876
14946,0.0096,0.6520,0.0384,0.2574
14947,0.0039,0.5899,0.0336,0.3408
14948,0.0047,0.4522,0.0370,0.4747
14949,0.0019,0.2635,0.0444,0.6578
14950,0.0067,0.5151,0.0455,0.4019
14951,0.0077,0.6023,0.0377,0.3208
14952,0.0190,0.5356,0.0420,0.3706
14953,0.0623,0.3568,0.0760,0.4614
14954,0.0356,0.2672,0.0768,0.5860
14955,0.0246,0.0949,0.0975,0.7547
14956,0.0065,0.0944,0.0890,0.7825
14957,0.0027,0.0885,0.0744,0.8054
14958,0.0059,0.0524,0.1170,0.8012
14959,0.0151,0.0614,0.1464,0.7557
14960,0.0287,0.0289,0.1206,0.7925
14961,0.0384,0.1084,0.0971,0.7264
14962,0.0395,0.2293,0.0931,0.6105
14963,0.1044,0.0802,0.1291,0.6686
14964,0.1222,0.0248,0.1202,0.7140
14965,0.1861,0.0466,0.1026,0.6276
14966,0.1233,0.0896,0.0820,0.6735
14967,0.0698,0.2065,0.0673,0.6275
14968,0.1174,0.2790,0.0594,0.5008
14969,0.2429,0.1788,0.0696,0.4828
14970,0.2371,0.2121,0.0586,0.4359
14971,0.2442,0.0912,0.0676,0.4659
14972,0.0580,0.5502,0.0259,0.3285
14973,0.0563,0.5883,0.0173,0.2924
14974,0.1030,0.4140,0.0277,0.4076
14975,0.0572,0.5478,0.0168,0.3416
14976,0.0387,0.5816,0.0123,0.3151
14977,0.0627,0.4519,0.0166,0.4303
14978,0.1068,0.4348,0.0191,0.4094
14979,0.1763,0.1527,0.0372,0.6066
14980,0.1818,0.0974,0.0440,0.6321
14981,0.3200,0.0870,0.0396,0.4296
14982,0.2369,0.0918,0.0336,0.4298
14983,0.3158,0.0722,0.0488,0.5383
14984,0.3217,0.0490,0.0498,0.5669
14985,0.3126,0.0564,0.0443,0.5661
14986,0.5124,0.0388,0.0465,0.3842
14987,0.3877,0.0640,0.0415,0.3589
14988,0.4823,0.0169,0.0293,0.2591
14989,0.5118,0.0292,0.0272,0.2824
14990,0.2225,0.0323,0.0137,0.1885
14991,0.1446,0.0467,0.0173,0.2240
14992,0.3220,0.0927,0.0233,0.4236
14993,0.3282,0.2164,0.0241,0.3880
14994,0.1176,0.2628,0.0217,0.5535
14995,0.3685,0.1492,0.0214,0.3994
14996,0.6404,0.0269,0.0196,0.2856
14997,0.6711,0.0385,0.0159,0.2595
14998,0.5127,0.0831,0.0205,0.3642
14999,0.6186,0.0384,0.0198,0.3073
15000,0.4567,0.0859,0.0210,0.4148
15001,0.4421,0.0997,0.0223,0.3790
15002,0.5897,0.0832,0.0190,0.2836
15003,0.3122,0.1209,0.0254,0.4120
15004,0.2980,0.0836,0.0201,0.2895
15005,0.4614,0.1019,0.0271,0.3646
15006,0.3937,0.1614,0.0286,0.3826
15007,0.4678,0.1059,0.0270,0.3589
15008,0.5458,0.0830,0.0256,0.3257
15009,0.8047,0.0250,0.0099,0.1496
15010,0.8444,0.0152,0.0076,0.1219
15011,0.8362,0.0155,0.0093,0.1264
15012,0.6956,0.0393,0.0155,0.2364
15013,0.5177,0.0715,0.0216,0.3726
15014,0.5941,0.0390,0.0196,0.3338
15015,0.8603,0.0105,0.0061,0.1129
15016,0.9241,0.0020,0.0041,0.0618
15017,0.9423,0.0047,0.0018,0.0445
15018,0.9496,0.0019,0.0024,0.0407
15019,0.8704,0.0051,0.0081,0.0925
15020,0.8148,0.0158,0.0085,0.1452
15021,0.5899,0.0588,0.0172,0.3073
15022,0.5280,0.0612,0.0170,0.3743
15023,0.6456,0.0458,0.0162,0.2750
15024,0.6851,0.0395,0.0157,0.2436
15025,0.5115,0.0998,0.0201,0.3478
15026,0.4549,0.3629,0.0163,0.1308
15027,0.0432,0.7728,0.0153,0.1239
15028,0.0399,0.7747,0.0162,0.1160
15029,0.2690,0.5198,0.0161,0.1561
15030,0.5503,0.0971,0.0189,0.2961
15031,0.1321,0.6591,0.0167,0.1463
15032,0.1855,0.6824,0.0153,0.0943
15033,0.0409,0.8505,0.0088,0.0681
15034,0.4575,0.3656,0.0213,0.1310
15035,0.0692,0.7075,0.0098,0.1039
15036,0.0655,0.7573,0.0093,0.0738
15037,0.3031,0.3582,0.0176,0.0981
15038,0.3188,0.5167,0.0205,0.1224
15039,0.2393,0.5203,0.0103,0.1924
15040,0.1796,0.5875,0.0104,0.2019
15041,0.1692,0.6129,0.0082,0.1870
15042,0.2575,0.5133,0.0124,0.2014
15043,0.2595,0.4025,0.0124,0.2514
15044,0.4221,0.2656,0.0115,0.2479
15045,0.7036,0.1139,0.0073,0.1600
15046,0.7833,0.0764,0.0045,0.1225
15047,0.5641,0.1994,0.0088,0.2072
15048,0.8942,0.0321,0.0018,0.0596
15049,0.8525,0.0335,0.0036,0.0942
15050,0.0000,0.0000,0.0636,0.4879
15051,0.0026,0.0000,0.0940,0.5604
15052,0.0002,0.0000,0.0889,0.5437
15053,0.0160,0.0001,0.0853,0.5010
15054,0.0638,0.0000,0.1234,0.4749
15055,0.0017,0.0003,0.0820,0.4675
15056,0.0164,0.0000,0.1419,0.5736
15057,0.0896,0.0000,0.1627,0.5833
15058,0.7057,0.0000,0.0940,0.1881
15059,0.6489,0.0002,0.1199,0.2196
15060,0.5980,0.0030,0.1133,0.2666
15061,0.2659,0.0418,0.1707,0.5020
15062,0.2976,0.0205,0.1420,0.4232
15063,0.1642,0.0004,0.1880,0.4914
15064,0.0758,0.0051,0.1457,0.4735
15065,0.3639,0.0006,0.1669,0.3348
15066,0.7018,0.0004,0.0743,0.2058
15067,0.5759,0.0003,0.0979,0.2834
15068,0.6936,0.0010,0.0752,0.2064
15069,0.6251,0.0277,0.0784,0.2478
15070,0.3944,0.0307,0.0997,0.4315
15071,0.1228,0.0110,0.0773,0.7552
15072,0.2663,0.0004,0.0670,0.6474
15073,0.3586,0.0026,0.0808,0.5353
15074,0.0385,0.0069,0.0537,0.8697
15075,0.1712,0.0017,0.1109,0.6871
15076,0.1140,0.0011,0.1452,0.7198
15077,0.1328,0.0000,0.1264,0.7131
15078,0.0001,0.0000,0.0233,0.9568
15079,0.0001,0.0004,0.0180,0.9684
15080,0.0213,0.0018,0.0506,0.9135
15081,0.0556,0.0070,0.0842,0.8172
15082,0.0694,0.0076,0.1482,0.7198
15083,0.0135,0.0118,0.0840,0.8502
15084,0.0061,0.0045,0.0874,0.8786
15085,0.0020,0.0101,0.0809,0.8860
15086,0.0037,0.4302,0.0462,0.4991
15087,0.0049,0.6588,0.0277,0.2879
15088,0.0024,0.4427,0.0400,0.4946
15089,0.0039,0.7406,0.0144,0.2198
15090,0.0085,0.6539,0.0253,0.2702
15091,0.0071,0.6685,0.0264,0.2745
15092,0.0075,0.6077,0.0283,0.3342
15093,0.0051,0.6283,0.0252,0.3198
15094,0.0031,0.3816,0.0515,0.5361
15095,0.0015,0.6372,0.0296,0.3124
15096,0.0040,0.7890,0.0180,0.1655
15097,0.0090,0.7116,0.0222,0.2210
15098,0.0025,0.3774,0.0379,0.5503
15099,0.0034,0.2854,0.0401,0.6311
15100,0.0065,0.5651,0.0262,0.3470
15101,0.0157,0.6654,0.0332,0.2555
15102,0.0128,0.6966,0.0278,0.2361
15103,0.0052,0.3735,0.0527,0.5444
15104,0.0084,0.0295,0.0878,0.8494
15105,0.0049,0.0306,0.0879,0.8548
15106,0.0043,0.0481,0.0746,0.8475
15107,0.0130,0.0256,0.1036,0.8297
15108,0.0188,0.0478,0.1196,0.7864
15109,0.0133,0.0924,0.0927,0.7661
15110,0.0158,0.1689,0.0776,0.6985
15111,0.0293,0.1703,0.0849,0.6856
15112,0.0362,0.1026,0.0980,0.7409
15113,0.0785,0.0443,0.1138,0.7442
15114,0.0875,0.1247,0.0895,0.6709
15115,0.0618,0.2931,0.0684,0.5455
15116,0.0904,0.3004,0.0743,0.5108
15117,0.2362,0.1033,0.0884,0.5436
15118,0.2949,0.0826,0.0833,0.5045
15119,0.2322,0.0814,0.0865,0.5525
15120,0.1265,0.1722,0.0707,0.5698
15121,0.0374,0.5586,0.0164,0.3296
15122,0.1469,0.3202,0.0352,0.4443
15123,0.0720,0.4944,0.0234,0.3706
15124,0.0436,0.5886,0.0176,0.3189
15125,0.0353,0.5485,0.0134,0.3544
15126,0.0453,0.5217,0.0149,0.3810
15127,0.0504,0.5589,0.0121,0.3417
15128,0.1534,0.1928,0.0353,0.5827
15129,0.1391,0.1991,0.0315,0.5433
15130,0.2206,0.1353,0.0437,0.5688
15131,0.1637,0.2030,0.0350,0.5548
15132,0.2484,0.1241,0.0423,0.5571
15133,0.3007,0.0830,0.0399,0.5575
15134,0.2877,0.0518,0.0477,0.5968
15135,0.4519,0.0359,0.0464,0.4335
15136,0.4534,0.0364,0.0407,0.3362
15137,0.4133,0.0371,0.0402,0.3876
15138,0.4836,0.0340,0.0387,0.4266
15139,0.3981,0.0451,0.0243,0.4102
15140,0.2673,0.1196,0.0259,0.3852
15141,0.3947,0.0941,0.0220,0.3867
15142,0.3783,0.0867,0.0204,0.4553
15143,0.2052,0.1781,0.0261,0.5705
15144,0.3101,0.1804,0.0209,0.4074
15145,0.3939,0.0628,0.0245,0.3455
15146,0.4968,0.0782,0.0206,0.3675
15147,0.4271,0.1114,0.0222,0.4164
15148,0.4379,0.0902,0.0208,0.4233
15149,0.3960,0.1060,0.0220,0.4397
15150,0.2412,0.1460,0.0251,0.4524
15151,0.3555,0.1302,0.0278,0.4544
15152,0.2343,0.1583,0.0268,0.4717
15153,0.2431,0.1192,0.0240,0.3209
15154,0.5261,0.0834,0.0248,0.2513
15155,0.3702,0.1703,0.0307,0.4002
15156,0.6388,0.0708,0.0172,0.2534
15157,0.6583,0.0477,0.0211,0.2562
15158,0.6419,0.0572,0.0194,0.2617
15159,0.7680,0.0290,0.0121,0.1780
15160,0.4397,0.0803,0.0214,0.3909
15161,0.2519,0.1471,0.0301,0.5255
15162,0.3710,0.0985,0.0247,0.4873
15163,0.5875,0.0604,0.0210,0.3167
15164,0.6998,0.0233,0.0159,0.2396
15165,0.8679,0.0053,0.0064,0.1055
15166,0.8876,0.0043,0.0052,0.0823
15167,0.7570,0.0176,0.0144,0.1775
15168,0.6521,0.0326,0.0202,0.2639
15169,0.6818,0.0242,0.0176,0.2598
15170,0.5601,0.0506,0.0234,0.3467
15171,0.6137,0.0557,0.0156,0.3022
15172,0.7100,0.0255,0.0120,0.2401
15173,0.7935,0.0216,0.0092,0.1657
15174,0.7084,0.0394,0.0125,0.2258
15175,0.5794,0.1075,0.0196,0.2516
15176,0.1040,0.6578,0.0204,0.1556
15177,0.0302,0.7830,0.0131,0.1108
15178,0.0504,0.8100,0.0134,0.0959
15179,0.5017,0.2566,0.0141,0.1950
15180,0.2514,0.2790,0.0203,0.2542
15181,0.1760,0.6050,0.0202,0.1429
15182,0.0588,0.8306,0.0096,0.0772
15183,0.1683,0.7022,0.0096,0.0964
15184,0.0590,0.8216,0.0071,0.0947
15185,0.0570,0.8500,0.0054,0.0572
15186,0.1706,0.6035,0.0163,0.0883
15187,0.1652,0.7105,0.0148,0.0931
15188,0.2514,0.4672,0.0130,0.1697
15189,0.3562,0.4223,0.0107,0.1839
15190,0.3533,0.4501,0.0127,0.1708
15191,0.1835,0.6022,0.0100,0.1863
15192,0.4132,0.2768,0.0116,0.2411
15193,0.3841,0.3111,0.0130,0.2341
15194,0.4537,0.3172,0.0094,0.1974
15195,0.7653,0.0774,0.0053,0.1174
15196,0.6253,0.1808,0.0069,0.1717
15197,0.8764,0.0379,0.0025,0.0744
15198,0.7833,0.0730,0.0075,0.1172
15199,0.0000,0.0002,0.0611,0.5258
15200,0.0000,0.0000,0.0650,0.4960
15201,0.0714,0.0000,0.1316,0.4538
15202,0.0203,0.0001,0.1286,0.5944
15203,0.0010,0.0000,0.1149,0.5445
15204,0.0027,0.0000,0.1338,0.5866
15205,0.0172,0.0001,0.1541,0.6899
15206,0.0455,0.0000,0.1822,0.6737
15207,0.6377,0.0045,0.1111,0.2319
15208,0.7712,0.0000,0.0775,0.1446
15209,0.6548,0.0018,0.0957,0.2391
15210,0.3666,0.0066,0.1418,0.4604
15211,0.3138,0.0204,0.1554,0.4611
15212,0.3052,0.0001,0.1900,0.4122
15213,0.0465,0.0131,0.1240,0.5528
15214,0.2572,0.0009,0.1700,0.3707
15215,0.5983,0.0020,0.1112,0.2700
15216,0.7562,0.0010,0.0649,0.1505
15217,0.6547,0.0009,0.0792,0.2257
15218,0.7019,0.0130,0.0754,0.1971
15219,0.6130,0.0085,0.1073,0.2544
15220,0.1815,0.0026,0.0965,0.6824
15221,0.0232,0.0067,0.0611,0.8568
15222,0.0032,0.0016,0.0383,0.9196
15223,0.0124,0.0011,0.0349,0.9315
15224,0.0031,0.0001,0.0403,0.9477
15225,0.1005,0.0001,0.1095,0.7622
15226,0.0171,0.0000,0.0615,0.9013
15227,0.0000,0.0000,0.0229,0.9653
15228,0.0002,0.0003,0.0114,0.9822
15229,0.0001,0.0074,0.0287,0.9552
15230,0.0335,0.0047,0.0703,0.8699
15231,0.0830,0.0045,0.1600,0.7354
15232,0.0392,0.0087,0.1206,0.8185
15233,0.0007,0.0042,0.0538,0.9322
15234,0.0001,0.0826,0.0494,0.8453
15235,0.0019,0.3355,0.0360,0.6060
15236,0.0046,0.5167,0.0370,0.4228
15237,0.0033,0.6233,0.0299,0.3132
15238,0.0029,0.3305,0.0505,0.5974
15239,0.0019,0.3464,0.0606,0.5726
15240,0.0035,0.2040,0.0547,0.7249
15241,0.0016,0.3619,0.0296,0.5938
15242,0.0059,0.5438,0.0273,0.3986
15243,0.0087,0.5482,0.0354,0.3809
15244,0.0038,0.4470,0.0448,0.4859
15245,0.0045,0.3669,0.0521,0.5583
15246,0.0059,0.2872,0.0498,0.6351
15247,0.0058,0.6694,0.0201,0.2762
15248,0.0070,0.5154,0.0299,0.4126
15249,0.0150,0.2335,0.0607,0.6547
15250,0.0108,0.6620,0.0258,0.2733
15251,0.0046,0.6391,0.0282,0.2954
15252,0.0028,0.4473,0.0330,0.4907
15253,0.0064,0.4683,0.0451,0.4514
15254,0.0023,0.1207,0.0643,0.7891
15255,0.0004,0.0315,0.0535,0.8998
15256,0.0021,0.0950,0.0612,0.8169
15257,0.0069,0.1197,0.0937,0.7563
15258,0.0082,0.3118,0.0666,0.5811
15259,0.0236,0.0464,0.0987,0.7984
15260,0.0371,0.0795,0.1049,0.7458
15261,0.0272,0.0969,0.0928,0.7531
15262,0.0253,0.0901,0.0862,0.7785
15263,0.0586,0.1248,0.0844,0.6877
15264,0.0878,0.2244,0.0840,0.5718
15265,0.2609,0.0449,0.1135,0.5520
15266,0.3268,0.0384,0.1145,0.4833
15267,0.1496,0.0232,0.1106,0.6628
15268,0.1162,0.1031,0.0907,0.6063
15269,0.0673,0.2908,0.0592,0.5040
15270,0.1548,0.2716,0.0480,0.4798
15271,0.1618,0.4034,0.0267,0.3743
15272,0.0455,0.6008,0.0125,0.3002
15273,0.0421,0.5607,0.0151,0.3321
15274,0.0574,0.3811,0.0134,0.3281
15275,0.0324,0.5818,0.0124,0.3249
15276,0.0725,0.4755,0.0173,0.3884
15277,0.0929,0.3679,0.0227,0.4766
15278,0.0862,0.2983,0.0270,0.5379
15279,0.1037,0.2421,0.0335,0.5877
15280,0.0974,0.1639,0.0347,0.6389
15281,0.2205,0.1628,0.0387,0.5623
15282,0.3075,0.0994,0.0391,0.5228
15283,0.2868,0.1509,0.0373,0.5028
15284,0.4764,0.0778,0.0343,0.3690
15285,0.3804,0.0474,0.0440,0.4930
15286,0.4111,0.0394,0.0542,0.4382
15287,0.4424,0.0271,0.0426,0.3409
15288,0.3122,0.1162,0.0236,0.4807
15289,0.1729,0.1341,0.0233,0.5498
15290,0.3640,0.0921,0.0236,0.4780
15291,0.3047,0.0584,0.0242,0.4836
15292,0.3953,0.0765,0.0216,0.4792
15293,0.1499,0.2204,0.0220,0.5511
15294,0.2609,0.1338,0.0226,0.4378
15295,0.6371,0.0353,0.0188,0.2583
15296,0.7759,0.0082,0.0107,0.1470
15297,0.7121,0.0267,0.0143,0.2182
15298,0.4096,0.1503,0.0224,0.3884
15299,0.3612,0.1300,0.0231,0.4264
15300,0.3327,0.1515,0.0258,0.4468
15301,0.1492,0.1754,0.0214,0.3768
15302,0.4076,0.0576,0.0189,0.2309
15303,0.6058,0.0049,0.0188,0.0802
15304,0.7240,0.0148,0.0129,0.1125
15305,0.7536,0.0230,0.0167,0.1888
15306,0.5287,0.0873,0.0207,0.3251
15307,0.4777,0.0997,0.0233,0.3528
15308,0.3830,0.1202,0.0253,0.4446
15309,0.4324,0.0859,0.0245,0.3897
15310,0.5196,0.0673,0.0211,0.3633
15311,0.7233,0.0215,0.0142,0.2259
15312,0.7159,0.0240,0.0163,0.2261
15313,0.6060,0.0466,0.0197,0.2824
15314,0.5440,0.0478,0.0181,0.3396
15315,0.5940,0.0338,0.0161,0.3089
15316,0.6599,0.0042,0.0160,0.1320
15317,0.7115,0.0202,0.0171,0.2261
15318,0.6102,0.0422,0.0193,0.3126
15319,0.5492,0.0427,0.0239,0.3652
15320,0.5539,0.0420,0.0214,0.3434
15321,0.6089,0.0387,0.0170,0.3046
15322,0.8587,0.0086,0.0062,0.1164
15323,0.7733,0.0273,0.0095,0.1768
15324,0.6698,0.0511,0.0148,0.2449
15325,0.3331,0.3124,0.0224,0.2826
15326,0.0965,0.7643,0.0153,0.0923
15327,0.0774,0.7031,0.0190,0.1537
15328,0.4018,0.4381,0.0108,0.1257
15329,0.5392,0.1552,0.0153,0.2667
15330,0.0577,0.7837,0.0103,0.1159
15331,0.1659,0.6910,0.0122,0.1021
15332,0.0805,0.7740,0.0161,0.1057
15333,0.0402,0.8214,0.0111,0.1087
15334,0.0486,0.8351,0.0072,0.0798
15335,0.1061,0.6874,0.0121,0.0841
15336,0.2196,0.5552,0.0203,0.1094
15337,0.4005,0.3203,0.0141,0.2158
15338,0.1332,0.5937,0.0093,0.2119
15339,0.1265,0.6492,0.0093,0.1984
15340,0.1346,0.5802,0.0099,0.2343
15341,0.2157,0.5308,0.0099,0.2222
15342,0.4617,0.3056,0.0110,0.2061
15343,0.3988,0.3805,0.0107,0.1912
15344,0.5431,0.2250,0.0099,0.1845
15345,0.5806,0.1900,0.0093,0.1906
15346,0.7501,0.0737,0.0081,0.1385
15347,0.6495,0.0453,0.0171,0.1642
15348,0.0000,0.0002,0.0624,0.5112
15349,0.0233,0.0005,0.0893,0.4636
15350,0.0299,0.0008,0.1156,0.4944
15351,0.0028,0.0004,0.1261,0.5756
15352,0.0047,0.0000,0.1601,0.6304
15353,0.0151,0.0000,0.1602,0.6682
15354,0.0481,0.0000,0.1760,0.7045
15355,0.1588,0.0024,0.1803,0.5924
15356,0.6236,0.0031,0.1020,0.2527
15357,0.7123,0.0000,0.0919,0.1896
15358,0.6990,0.0000,0.0871,0.2023
15359,0.7244,0.0000,0.0861,0.1779
15360,0.4347,0.0012,0.1314,0.4048
15361,0.2399,0.0053,0.1942,0.4125
15362,0.0915,0.0290,0.1621,0.5114
15363,0.2943,0.0040,0.1853,0.3901
15364,0.5692,0.0017,0.1297,0.2754
15365,0.6786,0.0282,0.0816,0.1915
15366,0.7903,0.0001,0.0643,0.1362
15367,0.6299,0.0198,0.1019,0.2387
15368,0.7072,0.0117,0.0836,0.1874
15369,0.5638,0.0061,0.0853,0.3252
15370,0.3577,0.0149,0.0891,0.5086
15371,0.0640,0.0066,0.0520,0.8458
15372,0.0173,0.0041,0.0247,0.9312
15373,0.0002,0.0035,0.0219,0.9585
15374,0.0227,0.0001,0.0467,0.9119
15375,0.0009,0.0004,0.0342,0.9390
15376,0.0000,0.0000,0.0435,0.9291
15377,0.0008,0.0028,0.0239,0.9608
15378,0.0021,0.0098,0.0382,0.9364
15379,0.0023,0.0219,0.0309,0.9344
15380,0.0133,0.0207,0.0566,0.8914
15381,0.0161,0.0046,0.0752,0.8900
15382,0.0046,0.0097,0.0494,0.9260
15383,0.0026,0.0523,0.0446,0.8872
15384,0.0003,0.1105,0.0377,0.8414
15385,0.0066,0.4277,0.0390,0.5073
15386,0.0010,0.1750,0.0561,0.7529
15387,0.0000,0.0289,0.0550,0.9049
15388,0.0000,0.0197,0.0524,0.9197
15389,0.0002,0.0632,0.0530,0.8730
15390,0.0004,0.3352,0.0340,0.6206
15391,0.0010,0.2379,0.0360,0.7120
15392,0.0096,0.5200,0.0344,0.3929
15393,0.0076,0.5185,0.0383,0.4136
15394,0.0033,0.3805,0.0349,0.5630
15395,0.0063,0.5232,0.0321,0.4190
15396,0.0021,0.2962,0.0434,0.6387
15397,0.0058,0.6426,0.0257,0.2990
15398,0.0072,0.4851,0.0246,0.4623
15399,0.0075,0.1690,0.0508,0.7379
15400,0.0017,0.5402,0.0229,0.4160
15401,0.0027,0.5630,0.0250,0.3342
15402,0.0029,0.6843,0.0253,0.2676
15403,0.0014,0.5128,0.0328,0.4256
15404,0.0006,0.2411,0.0463,0.6945
15405,0.0015,0.1471,0.0453,0.7837
15406,0.0022,0.1985,0.0559,0.7178
15407,0.0044,0.0826,0.0842,0.8136
15408,0.0038,0.0588,0.0823,0.8367
15409,0.0060,0.0276,0.0953,0.8531
15410,0.0413,0.0758,0.1021,0.7569
15411,0.0641,0.0646,0.1027,0.7103
15412,0.1109,0.0430,0.1080,0.6388
15413,0.1040,0.2014,0.0908,0.5598
15414,0.1940,0.0540,0.1073,0.6135
15415,0.1445,0.0771,0.1110,0.6104
15416,0.1073,0.0528,0.1045,0.6692
15417,0.1758,0.0764,0.1078,0.6007
15418,0.1116,0.2692,0.0623,0.5151
15419,0.0781,0.4924,0.0225,0.3618
15420,0.0533,0.5395,0.0153,0.3517
15421,0.0350,0.5773,0.0148,0.3313
15422,0.0550,0.5571,0.0158,0.3346
15423,0.0737,0.4107,0.0236,0.3819
15424,0.0355,0.5515,0.0138,0.3542
15425,0.0494,0.5351,0.0125,0.3598
15426,0.0718,0.4476,0.0211,0.4237
15427,0.0887,0.3708,0.0268,0.4728
15428,0.1331,0.3652,0.0268,0.4504
15429,0.1332,0.2672,0.0308,0.4289
15430,0.3116,0.2165,0.0337,0.4036
15431,0.2814,0.1356,0.0405,0.5218
15432,0.2254,0.1737,0.0353,0.5325
15433,0.2509,0.1020,0.0436,0.5925
15434,0.2581,0.1153,0.0409,0.5644
15435,0.3364,0.0718,0.0542,0.5215
15436,0.4555,0.0245,0.0513,0.4500
15437,0.3541,0.1042,0.0279,0.4969
15438,0.2625,0.1779,0.0252,0.5155
15439,0.1467,0.1999,0.0237,0.5268
15440,0.3326,0.0602,0.0247,0.3424
15441,0.3456,0.1187,0.0222,0.4917
15442,0.2387,0.1771,0.0210,0.5358
15443,0.1528,0.2065,0.0283,0.5642
15444,0.4028,0.0850,0.0223,0.3406
15445,0.5159,0.0650,0.0200,0.3477
15446,0.5037,0.0708,0.0211,0.3762
15447,0.2867,0.1732,0.0235,0.4886
15448,0.4061,0.1182,0.0205,0.4099
15449,0.5881,0.0705,0.0180,0.2591
15450,0.6250,0.0369,0.0176,0.1921
15451,0.4022,0.1196,0.0275,0.3865
15452,0.6966,0.0320,0.0178,0.2112
15453,0.7319,0.0024,0.0153,0.0959
15454,0.7252,0.0266,0.0162,0.1925
15455,0.3457,0.1309,0.0273,0.4438
15456,0.2295,0.1610,0.0322,0.5486
15457,0.4645,0.0912,0.0230,0.3964
15458,0.6290,0.0368,0.0216,0.2905
15459,0.6570,0.0354,0.0213,0.2688
15460,0.6015,0.0375,0.0253,0.2875
15461,0.7409,0.0114,0.0151,0.1396
15462,0.5972,0.0100,0.0221,0.1176
15463,0.5933,0.0352,0.0221,0.2659
15464,0.5905,0.0153,0.0222,0.1906
15465,0.6166,0.0068,0.0222,0.1443
15466,0.5632,0.0413,0.0245,0.3482
15467,0.5223,0.0496,0.0249,0.3834
15468,0.4982,0.0658,0.0235,0.3843
15469,0.5554,0.0563,0.0208,0.3554
15470,0.7877,0.0092,0.0130,0.1516
15471,0.8181,0.0096,0.0103,0.1441
15472,0.7864,0.0209,0.0076,0.1756
15473,0.7490,0.0331,0.0087,0.1985
15474,0.5876,0.0621,0.0145,0.2874
15475,0.3019,0.4868,0.0179,0.1592
15476,0.4476,0.3780,0.0172,0.1192
15477,0.1837,0.6665,0.0132,0.1048
15478,0.3312,0.5294,0.0076,0.1125
15479,0.4080,0.3284,0.0129,0.2213
15480,0.0761,0.8174,0.0057,0.0786
15481,0.1206,0.6285,0.0137,0.1390
15482,0.0516,0.7960,0.0100,0.1126
