EcoTypeID,VegID,treeSpecfrac,EcoTypeDescription
3927,Populus balsamifera ssp. trichocarpa,0.000107622,
3927,Populus deltoides,0.000117705,
3927,Populus fremontii,3.14E-06,
3927,Prosopis,2.79E-08,
3927,Prosopis juliflora,0.00098261,
3927,Prosopis pubescens,1.77E-09,
3927,Prunus americana,0.000706281,
3927,Prunus andersonii,0.004182882,
3927,Prunus angustifolia,2.27E-05,
3927,Prunus emarginata,8.11E-05,
3927,Prunus fasciculata,1.51E-05,
3927,Prunus subcordata,0.000105544,
3927,Prunus virginiana,0.000160903,
3927,Pseudotsuga,0.000503786,
3927,Pseudotsuga menziesii,0.006854085,
3927,Pseudotsuga menziesii var. glauca,7.77E-07,
3927,Quercus,0.2072902,
3927,Quercus agrifolia,0.02921293,
3927,Quercus alba,0.04789753,
3927,Quercus chrysolepis,0.002998117,
3927,Quercus douglasii,0.5218773,
3927,Quercus durandii var. breviloba,2.38E-05,
3927,Quercus emoryi,1.54E-07,
3927,Quercus falcata,2.87E-09,
3927,Quercus garryana,0.000760904,
3927,Quercus garryana var. breweri,0.000205572,
3927,Quercus grisea,3.37E-06,
3927,Quercus havardii,0.000622023,
3927,Quercus hypoleucoides,7.45E-08,
3927,Quercus incana,4.26E-05,
3927,Quercus kelloggii,0.01189762,
3927,Quercus lobata,0.005194791,
3927,Quercus lyrata,3.00E-10,
3927,Quercus marilandica,0.00105512,
3927,Quercus nigra,3.35E-06,
3927,Quercus oblongifolia,7.66E-08,
3927,Quercus rugosa,5.50E-07,
3927,Quercus stellata,0.001904343,
3927,Quercus undulata,1.68E-10,
3927,Quercus vacciniifolia,0.000247624,
3927,Quercus velutina,1.37E-11,
3927,Quercus virginiana,0.001364971,
3927,Quercus wislizeni,0.02152728,
3927,Rhamnus purshiana,0.000208681,
3927,Rhus,0.01643116,
3927,Rhus aromatica,1.13E-11,
3927,Rhus choriophylla,4.60E-08,
3927,Rhus copallinum,4.00E-08,
3927,Rhus glabra,4.00E-08,
3927,Rhus microphylla,3.30E-06,
3927,Rhus ovata,0.002297216,
3927,Salix,0.01398937,
3927,Salix nigra,2.63E-06,
3927,Salix scouleriana,9.33E-08,
3927,Sapium sebiferum,2.81E-05,
3927,Sassafras albidum,4.24E-08,
3927,Sequoia sempervirens,0.003581532,
3927,Sequoiadendron giganteum,4.80E-06,
3927,Simmondsia chinensis,2.68E-06,
3927,Smilax,3.80E-05,
3927,Smilax rotundifolia,8.06E-07,
3927,Sorbus sitchensis,2.42E-08,
3927,Tamarix,0.000530091,
3927,Tamarix ramosissima,1.04E-06,
3927,Taxus brevifolia,7.87E-06,
3927,Thuja plicata,7.91E-05,
3927,Torreya californica,0.001176632,
3927,Tsuga heterophylla,0.000201176,
3927,Tsuga mertensiana,3.46E-09,
3927,Ulmus alata,3.73E-05,
3927,Ulmus americana,0.000123703,
3927,Ulmus crassifolia,7.44E-07,
3927,Umbellularia californica,0.000806976,
3927,Yucca brevifolia,0.00117178,
3928,Populus,0.354337505,
3928,Prosopis,0.100417206,
3928,Quercus lobata,0.137582122,
3928,Salix,0.407663166,
3929,Aesculus,0.002436522,
3929,Arbutus menziesii,0.047557982,
3929,Lithocarpus densiflorus,0.024066,
3929,Pinus ponderosa,0.011920028,
3929,Pinus sabiniana,0.077980923,
3929,Prunus,0.003474639,
3929,Pseudotsuga menziesii,0.116940852,
3929,Quercus agrifolia,0.270740971,
3929,Quercus chrysolepis,0.041768952,
3929,Quercus douglasii,0.043759694,
3929,Quercus garryana,0.018612831,
3929,Quercus kelloggii,0.083574543,
3929,Quercus wislizeni,0.077089364,
3929,Sequoia sempervirens,0.180076699,
3930,Abies balsamea,0.005257009,
3930,Acer negundo,0.009387957,
3930,Acer nigrum,0.000813272,
3930,Acer pensylvanicum,0.000191657,
3930,Acer rubrum,0.096107939,
3930,Acer saccharinum,0.009469371,
3930,Acer saccharum,0.050362387,
3930,Aesculus,0.000451488,
3930,Aesculus californica,0.000229518,
3930,Aesculus flava,0.00046448,
3930,Aesculus glabra,0.000543666,
3930,Ailanthus altissima,0.001241871,
3930,Alnus glutinosa,0.001100572,
3930,Asimina triloba,0.000170499,
3930,Betula,0.002152271,
3930,Betula alleghaniensis,0.00558947,
3930,Betula lenta,0.009654594,
3930,Betula nigra,0.00118842,
3930,Betula papyrifera,0.006025863,
3930,Betula populifolia,0.000336172,
3930,Bumelia lanuginosa,0.000143773,
3930,Carpinus caroliniana,0.002523458,
3930,Carya,0.0254714,
3930,Carya cordiformis,0.007244348,
3930,Carya glabra,0.003612771,
3930,Carya illinoensis,7.29E-05,
3930,Carya laciniosa,0.000274555,
3930,Carya ovata,0.012622364,
3930,Carya texana,0.002851341,
3930,Carya tomentosa,0.002733922,
3930,Castanea dentata,9.82E-05,
3930,Catalpa,0.001265379,
3930,Catalpa speciosa,7.32E-05,
3930,Celtis,0.00075512,
3930,Celtis occidentalis,0.008833032,
3930,Cercis canadensis,0.002085952,
3930,Chamaecyparis thyoides,0.001439714,
3930,Cornus florida,0.008561075,
3930,Crataegus,0.00304374,
3930,Diospyros virginiana,0.003093232,
3930,Fagus grandifolia,0.023443354,
3930,Fraxinus,0.002161798,
3930,Fraxinus americana,0.030777901,
3930,Fraxinus nigra,0.003064774,
3930,Fraxinus pennsylvanica,0.008537566,
3930,Gleditsia triacanthos,0.002984597,
3930,Gymnocladus dioicus,0.00037292,
3930,Juglans cinerea,0.001052936,
3930,Juglans nigra,0.014564295,
3930,Juniperus virginiana,0.010219542,
3930,Larix,0.000392964,
3930,Larix laricina,0.003065269,
3930,Liquidambar styraciflua,0.017392251,
3930,Liriodendron tulipifera,0.037253395,
3930,Maclura pomifera,0.006054321,
3930,Magnolia,0.000623967,
3930,Magnolia acuminata,0.000806591,
3930,Magnolia grandiflora,0.000299301,
3930,Magnolia virginiana,3.74E-05,
3930,Malus,0.00500621,
3930,Morus,0.000229642,
3930,Morus alba,7.66E-05,
3930,Morus rubra,0.000920917,
3930,Nyssa aquatica,1.13E-05,
3930,Nyssa sylvatica,0.011384948,
3930,Nyssa sylvatica,0.000646238,
3930,Ostrya virginiana,0.007611452,
3930,Oxydendrum arboreum,0.004311594,
3930,Paulownia tomentosa,0.000118904,
3930,Picea abies,0.00248968,
3930,Picea glauca,0.003350341,
3930,Picea mariana,0.002253234,
3930,Picea rubens,0.002709176,
3930,Pinus banksiana,0.001358424,
3930,Pinus echinata,0.006209847,
3930,Pinus monophylla,0.004617824,
3930,Pinus palustris,0.000221847,
3930,Pinus pungens,0.000220114,
3930,Pinus resinosa,0.004140229,
3930,Pinus rigida,0.002425836,
3930,Pinus strobus,0.020529777,
3930,Pinus taeda,0.027851457,
3930,Pinus virginiana,0.020342327,
3930,Platanus occidentalis,0.005913269,
3930,Populus balsamifera,0.001682718,
3930,Populus deltoides,0.006108638,
3930,Populus grandidentata,0.007297304,
3930,Populus tremuloides,0.01993699,
3930,Prunus,2.78E-05,
3930,Prunus americana,7.67E-06,
3930,Prunus pensylvanica,0.000124472,
3930,Prunus serotina,0.030776664,
3930,Prunus virginiana,0.000458293,
3930,Quercus alba,0.067580303,
3930,Quercus bicolor,0.002431651,
3930,Quercus coccinea,0.012433677,
3930,Quercus ellipsoidalis,0.001253996,
3930,Quercus falcata,0.007220715,
3930,Quercus falcata,0.001346051,
3930,Quercus ilicifolia,1.24E-05,
3930,Quercus imbricaria,0.00238847,
3930,Quercus laurifolia,0.000147733,
3930,Quercus lyrata,9.90E-07,
3930,Quercus macrocarpa,0.012723327,
3930,Quercus marilandica,0.002823873,
3930,Quercus michauxii,0.000109253,
3930,Quercus muehlenbergii,0.002954284,
3930,Quercus nigra,0.00262405,
3930,Quercus palustris,0.001384283,
3930,Quercus phellos,0.00180521,
3930,Quercus prinus,0.031116424,
3930,Quercus rubra,0.050433407,
3930,Quercus shumardii,0.000483905,
3930,Quercus stellata,0.012958413,
3930,Quercus velutina,0.03547058,
3930,Robinia pseudoacacia,0.011317639,
3930,Salix,0.000130411,
3930,Salix nigra,0.003531481,
3930,Sassafras albidum,0.006357704,
3930,Thuja occidentalis,0.005194278,
3930,Tilia,0.000146001,
3930,Tilia americana,0.011993201,
3930,Tsuga,0.000437878,
3930,Tsuga canadensis,0.0258609,
3930,Ulmus,0.000776154,
3930,Ulmus alata,0.001038955,
3930,Ulmus americana,0.020889211,
3930,Ulmus pumila,7.18E-05,
3930,Ulmus rubra,0.006775166,
3930,Ulmus thomasii,7.39E-05,
3930,Unknown ,0.002919516,
3930,UNKNOWN Tree,0.000767988,
3931,Abies balsamea,0.012217384,
3931,Acer barbatum,0.000327469,
3931,Acer rubrum,0.072675492,
3931,Acer saccharum,0.009185682,
3931,Alnus glutinosa,0.000197701,
3931,Betula,0.002490855,
3931,Betula lenta,0.011179237,
3931,Betula papyrifera,0.004460895,
3931,Carpinus caroliniana,0.011290716,
3931,Carya,0.01877112,
3931,Carya texana,0.001073855,
3931,Carya tomentosa,0.000199443,
3931,Cercis canadensis,0.00045985,
3931,Cornus florida,0.008144922,
3931,Diospyros virginiana,0.003066539,
3931,Fagus grandifolia,0.007278349,
3931,Fraxinus,0.001515415,
3931,Fraxinus americana,0.005802996,
3931,Fraxinus pennsylvanica,0.000896185,
3931,Juglans nigra,0.000991987,
3931,Juniperus virginiana,0.000785577,
3931,Liquidambar styraciflua,0.072910643,
3931,Liriodendron tulipifera,0.038162341,
3931,Magnolia virginiana,0.000587877,
3931,Nyssa sylvatica,0.010395401,
3931,Nyssa sylvatica,0.002426407,
3931,Ostrya virginiana,0.000818673,
3931,Oxydendrum arboreum,0.005715903,
3931,Persea borbonia,0.000115833,
3931,Picea rubens,0.005593102,
3931,Pinus echinata,0.035263891,
3931,Pinus elliottii,0.007124194,
3931,Pinus rigida,0.003188469,
3931,Pinus strobus,0.014730012,
3931,Pinus taeda,0.365970214,
3931,Pinus virginiana,0.043825989,
3931,Platanus occidentalis,0.001839401,
3931,Populus grandidentata,0.008088312,
3931,Populus tremuloides,0.001349939,
3931,Prunus serotina,0.00842362,
3931,Quercus alba,0.039048946,
3931,Quercus coccinea,0.015140219,
3931,Quercus falcata,0.02330169,
3931,Quercus falcata,0.002594496,
3931,Quercus laevis,0.003187598,
3931,Quercus laurifolia,0.00024386,
3931,Quercus marilandica,0.002544853,
3931,Quercus michauxii,0.003727574,
3931,Quercus nigra,0.029970388,
3931,Quercus phellos,0.002971608,
3931,Quercus prinus,0.004075074,
3931,Quercus rubra,0.018488068,
3931,Quercus stellata,0.008861697,
3931,Quercus velutina,0.014493991,
3931,Robinia pseudoacacia,0.000880509,
3931,Salix,0.001925623,
3931,Sassafras albidum,0.001309005,
3931,Thuja occidentalis,0.00079777,
3931,Tilia americana,0.003262498,
3931,Tsuga canadensis,0.00612524,
3931,Ulmus,0.005376241,
3931,Ulmus alata,0.000789061,
3931,Unknown ,0.011162689,
3931,UNKNOWN Tree,0.000179411,
3932,Abies balsamea,0.062655065,
3932,Acer rubrum,0.111682428,
3932,Acer saccharum,0.018676063,
3932,Acer spicatum,0.000535759,
3932,Betula alleghaniensis,0.027456762,
3932,Betula papyrifera,0.015119917,
3932,Betula populifolia,0.007946496,
3932,Carya,0.004206968,
3932,Cornus florida,0.008924526,
3932,Crataegus,0.004426306,
3932,Fagus grandifolia,0.042001366,
3932,Fraxinus americana,0.022530653,
3932,Fraxinus nigra,0.020355255,
3932,Fraxinus pennsylvanica,0.003764697,
3932,Juniperus virginiana,0.004235734,
3932,Larix laricina,0.002146633,
3932,Liquidambar styraciflua,0.022886628,
3932,Liriodendron tulipifera,0.008608105,
3932,Malus,0.001229729,
3932,Ostrya virginiana,0.002495415,
3932,Picea glauca,0.014037611,
3932,Picea rubens,0.002455863,
3932,Pinus strobus,0.141041315,
3932,Pinus taeda,0.027564633,
3932,Pinus virginiana,0.009992449,
3932,Populus balsamifera,0.00092769,
3932,Populus grandidentata,0.007698393,
3932,Populus tremuloides,0.070648305,
3932,Prunus serotina,0.009039589,
3932,Quercus alba,0.026144331,
3932,Quercus falcata,0.012721585,
3932,Quercus falcata,0.006925317,
3932,Quercus nigra,0.008597318,
3932,Quercus phellos,0.007457481,
3932,Quercus prinus,0.006475855,
3932,Quercus rubra,0.012189421,
3932,Quercus stellata,0.014019633,
3932,Quercus velutina,0.016802704,
3932,Robinia pseudoacacia,0.000222933,
3932,Salix,0.003387149,
3932,Sassafras albidum,0.004253713,
3932,Thuja occidentalis,0.072104563,
3932,Tilia americana,0.003577721,
3932,Tsuga canadensis,0.123760383,
3932,Ulmus americana,0.006069541,
3933,Abies balsamea,0.006231419,
3933,Acer barbatum,1.21E-05,
3933,Acer negundo,0.0018851,
3933,Acer nigrum,6.90E-05,
3933,Acer pensylvanicum,0.000452582,
3933,Acer rubrum,0.09214861,
3933,Acer saccharinum,0.003975244,
3933,Acer saccharum,0.036991201,
3933,Acer spicatum,2.09E-05,
3933,Alnus glutinosa,0.000367592,
3933,Asimina triloba,5.04E-05,
3933,Betula,0.001442968,
3933,Betula alleghaniensis,0.00531627,
3933,Betula lenta,0.003173647,
3933,Betula nigra,0.000346461,
3933,Betula papyrifera,0.010123764,
3933,Betula populifolia,0.001499396,
3933,Carpinus caroliniana,0.006584614,
3933,Carya,0.019906872,
3933,Carya cordiformis,0.002193711,
3933,Carya glabra,0.001693525,
3933,Carya illinoensis,0.00014699,
3933,Carya ovata,0.002339772,
3933,Carya tomentosa,0.00028237,
3933,Celtis,0.00095091,
3933,Celtis laevigata,0.000633475,
3933,Celtis occidentalis,0.00339541,
3933,Cercis canadensis,0.000339495,
3933,Cornus florida,0.005198771,
3933,Crataegus,0.00341747,
3933,Diospyros virginiana,0.001271131,
3933,Fagus grandifolia,0.022283566,
3933,Fraxinus,0.004582944,
3933,Fraxinus americana,0.030559615,
3933,Fraxinus nigra,0.006110204,
3933,Fraxinus pennsylvanica,0.00657161,
3933,Fraxinus quadrangulata,0.000156511,
3933,Gleditsia triacanthos,0.000700585,
3933,Gordonia lasianthus,2.02E-05,
3933,Juglans cinerea,0.000369914,
3933,Juglans nigra,0.002354866,
3933,Juniperus virginiana,0.006441339,
3933,Larix laricina,0.004226266,
3933,Liquidambar styraciflua,0.066190516,
3933,Liriodendron tulipifera,0.031660302,
3933,Maclura pomifera,0.00030861,
3933,Magnolia,0.000290498,
3933,Magnolia acuminata,5.60E-05,
3933,Magnolia grandiflora,0.000136076,
3933,Magnolia virginiana,0.001657997,
3933,Malus,0.00161109,
3933,Morus,3.79E-05,
3933,Morus rubra,0.001356817,
3933,Nyssa aquatica,0.004946123,
3933,Nyssa sylvatica,0.026144793,
3933,Nyssa sylvatica,0.010254499,
3933,Ostrya virginiana,0.00442086,
3933,Oxydendrum arboreum,0.003689391,
3933,Persea borbonia,0.001472459,
3933,Picea glauca,0.002517415,
3933,Picea mariana,0.001072589,
3933,Picea pungens,0.000464657,
3933,Picea rubens,0.001853519,
3933,Pinus banksiana,0.003678012,
3933,Pinus echinata,0.016541417,
3933,Pinus elliottii,0.009138486,
3933,Pinus palustris,0.003771362,
3933,Pinus resinosa,0.009326811,
3933,Pinus rigida,0.001376787,
3933,Pinus serotina,0.007461913,
3933,Pinus strobus,0.025346214,
3933,Pinus taeda,0.142266545,
3933,Pinus virginiana,0.014779389,
3933,Platanus occidentalis,0.003386121,
3933,Populus balsamifera,0.000962288,
3933,Populus deltoides,0.00164685,
3933,Populus grandidentata,0.005068499,
3933,Populus tremuloides,0.013367539,
3933,Prunus,4.11E-05,
3933,Prunus pensylvanica,0.001533531,
3933,Prunus serotina,0.020900741,
3933,Prunus virginiana,2.69E-05,
3933,Quercus alba,0.042572427,
3933,Quercus bicolor,0.000816691,
3933,Quercus coccinea,0.00689485,
3933,Quercus ellipsoidalis,0.001427874,
3933,Quercus falcata,0.013545413,
3933,Quercus falcata,0.002014907,
3933,Quercus ilicifolia,3.25E-05,
3933,Quercus laevis,0.002047185,
3933,Quercus laurifolia,0.010831083,
3933,Quercus lyrata,0.000423555,
3933,Quercus macrocarpa,0.001433679,
3933,Quercus marilandica,0.002962566,
3933,Quercus michauxii,0.002954903,
3933,Quercus muehlenbergii,0.000690368,
3933,Quercus nigra,0.014961212,
3933,Quercus palustris,0.001575793,
3933,Quercus phellos,0.006975892,
3933,Quercus prinus,0.014784962,
3933,Quercus rubra,0.021834002,
3933,Quercus shumardii,0.000578906,
3933,Quercus stellata,0.009603376,
3933,Quercus stellata,0.001577651,
3933,Quercus velutina,0.023479227,
3933,Robinia pseudoacacia,0.006943615,
3933,Salix,0.004495168,
3933,Salix nigra,0.002912873,
3933,Sassafras albidum,0.00202884,
3933,Taxodium distichum,0.01007407,
3933,Taxodium distichum,0.000870797,
3933,Thuja occidentalis,0.003163894,
3933,Tilia americana,0.00888282,
3933,Tilia heterophylla,0.000302573,
3933,Tsuga canadensis,0.019050008,
3933,Ulmus,0.002013282,
3933,Ulmus alata,0.005020431,
3933,Ulmus americana,0.00749419,
3933,Ulmus rubra,0.001237692,
3933,Ulmus thomasii,0.000205508,
3933,Unknown ,0.002429871,
3933,UNKNOWN Tree,0.001150845,
3933,UNKNOWN Umbellularia/Vaccinium,0.000103102,
3934,Abies balsamea,0.002677078,
3934,Acer barbatum,0.00028255,
3934,Acer negundo,0.007940202,
3934,Acer pensylvanicum,2.93E-06,
3934,Acer rubrum,0.068731736,
3934,Acer saccharinum,0.00381943,
3934,Acer saccharum,0.028076181,
3934,Acer spicatum,1.32E-05,
3934,Aesculus,0.000267021,
3934,Aesculus flava,0.000169912,
3934,Aesculus glabra,0.000396425,
3934,Alnus glutinosa,0.000274223,
3934,Asimina triloba,0.000177789,
3934,Betula,0.002649959,
3934,Betula alleghaniensis,0.001676057,
3934,Betula lenta,0.005028059,
3934,Betula nigra,0.00044031,
3934,Betula papyrifera,0.005391965,
3934,Betula populifolia,1.47E-05,
3934,Carpinus caroliniana,0.002161152,
3934,Carya,0.027489026,
3934,Carya cordiformis,0.003462051,
3934,Carya glabra,0.001004284,
3934,Carya illinoensis,0.00080399,
3934,Carya ovata,0.005449915,
3934,Carya texana,0.000746827,
3934,Carya tomentosa,0.000719934,
3934,Castanea dentata,5.63E-07,
3934,Celtis,0.000808041,
3934,Celtis laevigata,0.001253976,
3934,Celtis occidentalis,0.004699374,
3934,Cercis canadensis,0.000784073,
3934,Cornus florida,0.013368511,
3934,Crataegus,0.001623058,
3934,Diospyros virginiana,0.001652652,
3934,Fagus grandifolia,0.01267007,
3934,Fraxinus,0.006343812,
3934,Fraxinus americana,0.00950621,
3934,Fraxinus nigra,0.005740004,
3934,Fraxinus pennsylvanica,0.008983532,
3934,Gleditsia aquatica,0.000136493,
3934,Gleditsia triacanthos,0.002347943,
3934,Gordonia lasianthus,0.000318783,
3934,Gymnocladus dioicus,0.000234614,
3934,Juglans cinerea,0.000539782,
3934,Juglans nigra,0.005705346,
3934,Juniperus virginiana,0.004984512,
3934,Larix laricina,0.003999357,
3934,Liquidambar styraciflua,0.051514201,
3934,Liriodendron tulipifera,0.051646867,
3934,Maclura pomifera,0.004213041,
3934,Magnolia,2.25E-07,
3934,Magnolia acuminata,0.000591655,
3934,Magnolia grandiflora,0.000529654,
3934,Magnolia virginiana,0.00199619,
3934,Malus,0.00165659,
3934,Morus,0.000154272,
3934,Morus alba,0.0002848,
3934,Morus rubra,0.001139201,
3934,Nyssa aquatica,0.000796451,
3934,Nyssa sylvatica,0.008723487,
3934,Nyssa sylvatica,0.004825739,
3934,Ostrya virginiana,0.003598994,
3934,Oxydendrum arboreum,0.009240313,
3934,Persea borbonia,3.81E-05,
3934,Picea abies,0.000402501,
3934,Picea glauca,0.000361092,
3934,Picea mariana,0.001243287,
3934,Picea rubens,0.000621475,
3934,Pinus banksiana,0.006680937,
3934,Pinus echinata,0.02212283,
3934,Pinus elliottii,0.004042004,
3934,Pinus palustris,0.000621024,
3934,Pinus resinosa,0.012338797,
3934,Pinus rigida,0.001183423,
3934,Pinus serotina,0.000394399,
3934,Pinus strobus,0.010471672,
3934,Pinus taeda,0.122148057,
3934,Pinus virginiana,0.044979997,
3934,Platanus occidentalis,0.003546219,
3934,Populus,9.37E-05,
3934,Populus balsamifera,0.005328838,
3934,Populus deltoides,0.007620631,
3934,Populus grandidentata,0.004461609,
3934,Populus tremuloides,0.025260585,
3934,Prunus,2.62E-05,
3934,Prunus americana,2.88E-05,
3934,Prunus pensylvanica,0.000152696,
3934,Prunus serotina,0.022518242,
3934,Prunus virginiana,0.000176551,
3934,Quercus alba,0.063779181,
3934,Quercus bicolor,0.00165344,
3934,Quercus coccinea,0.009096732,
3934,Quercus ellipsoidalis,0.003900335,
3934,Quercus falcata,0.015643089,
3934,Quercus falcata,0.000798926,
3934,Quercus imbricaria,0.001095317,
3934,Quercus laevis,0.000716671,
3934,Quercus laurifolia,0.002571417,
3934,Quercus lyrata,0.001075287,
3934,Quercus macrocarpa,0.021758587,
3934,Quercus marilandica,0.001492304,
3934,Quercus michauxii,0.000135255,
3934,Quercus muehlenbergii,0.001753699,
3934,Quercus nigra,0.007005121,
3934,Quercus palustris,0.002141235,
3934,Quercus phellos,0.006261557,
3934,Quercus prinus,0.018201003,
3934,Quercus rubra,0.035119334,
3934,Quercus shumardii,0.000647805,
3934,Quercus stellata,0.012688636,
3934,Quercus stellata,0.000232026,
3934,Quercus velutina,0.020256831,
3934,Robinia pseudoacacia,0.00325478,
3934,Salix,0.000338137,
3934,Salix nigra,0.005945699,
3934,Sassafras albidum,0.002906741,
3934,Thuja occidentalis,0.004495479,
3934,Tilia,0.000378646,
3934,Tilia americana,0.020846348,
3934,Tsuga canadensis,0.004764863,
3934,Ulmus,0.007488415,
3934,Ulmus alata,0.001320366,
3934,Ulmus americana,0.018505382,
3934,Ulmus rubra,0.004925999,
3934,Ulmus thomasii,8.44E-06,
3934,Unknown ,0.003047397,
3934,UNKNOWN Tree,0.000397663,
3934,UNKNOWN Umbellularia/Vaccinium,8.89E-06,
3935,Acer negundo,0.000483229,
3935,Acer rubrum,0.030207941,
3935,Carpinus caroliniana,0.014793542,
3935,Carya,0.042221386,
3935,Carya aquatica,0.001859515,
3935,Carya illinoensis,0.009426028,
3935,Carya texana,0.008936682,
3935,Celtis laevigata,0.00179223,
3935,Cornus florida,0.012469148,
3935,Diospyros virginiana,0.002651644,
3935,Fagus grandifolia,0.003722088,
3935,Fraxinus,0.020271159,
3935,Fraxinus americana,0.003914768,
3935,Fraxinus pennsylvanica,0.007236204,
3935,Gleditsia triacanthos,0.003618102,
3935,Juniperus virginiana,0.017026183,
3935,Liquidambar styraciflua,0.109806188,
3935,Liriodendron tulipifera,0.01472014,
3935,Maclura pomifera,0.006508302,
3935,Magnolia virginiana,0.000581098,
3935,Nyssa aquatica,0.003865834,
3935,Nyssa sylvatica,0.011563858,
3935,Nyssa sylvatica,0.005232944,
3935,Oxydendrum arboreum,0.001813639,
3935,Pinus echinata,0.044769044,
3935,Pinus elliottii,0.079812336,
3935,Pinus taeda,0.278584689,
3935,Platanus occidentalis,0.022249952,
3935,Populus,0.005410332,
3935,Prunus serotina,0.001633192,
3935,Quercus alba,0.002881025,
3935,Quercus durandii,0.003480474,
3935,Quercus falcata,0.020662636,
3935,Quercus falcata,0.008627782,
3935,Quercus laurifolia,0.000311958,
3935,Quercus michauxii,0.005339988,
3935,Quercus nigra,0.101092771,
3935,Quercus phellos,0.01246609,
3935,Quercus prinus,0.001767762,
3935,Quercus stellata,0.001905391,
3935,Salix,0.010783963,
3935,Tilia heterophylla,0.00159955,
3935,Ulmus,0.022861634,
3935,Ulmus alata,0.018607382,
3935,Ulmus americana,0.003645628,
3935,Ulmus crassifolia,0.010667743,
3935,Ulmus rubra,0.001844223,
3935,UNKNOWN Umbellularia/Vaccinium,0.004272602,
3936,Acer rubrum,0.042327509,
3936,Betula nigra,0.006244073,
3936,Carpinus caroliniana,0.007632336,
3936,Carya,0.01510385,
3936,Carya glabra,0.005107938,
3936,Celtis occidentalis,0.002137386,
3936,Cornus florida,0.005364217,
3936,Crataegus,0.000221002,
3936,Diospyros virginiana,0.005041534,
3936,Fagus grandifolia,0.002319998,
3936,Fraxinus americana,0.000265617,
3936,Fraxinus pennsylvanica,0.000793738,
3936,Liquidambar styraciflua,0.098763841,
3936,Liriodendron tulipifera,0.025353965,
3936,Magnolia grandiflora,0.001751412,
3936,Magnolia virginiana,0.011205714,
3936,Nyssa aquatica,0.011098845,
3936,Nyssa sylvatica,0.036118713,
3936,Nyssa sylvatica,0.018252862,
3936,Ostrya virginiana,9.86E-05,
3936,Oxydendrum arboreum,0.003526687,
3936,Persea borbonia,0.000355885,
3936,Pinus echinata,0.027528703,
3936,Pinus elliottii,0.140178291,
3936,Pinus glabra,0.000618389,
3936,Pinus palustris,0.022645917,
3936,Pinus taeda,0.265147939,
3936,Prunus serotina,0.010986788,
3936,Quercus alba,0.00993262,
3936,Quercus falcata,0.029965946,
3936,Quercus falcata,0.005734628,
3936,Quercus laevis,0.010112119,
3936,Quercus laurifolia,0.022645917,
3936,Quercus marilandica,0.000827978,
3936,Quercus michauxii,0.004224969,
3936,Quercus nigra,0.068520864,
3936,Quercus nuttallii,0.00055406,
3936,Quercus phellos,0.002956026,
3936,Quercus shumardii,0.00125338,
3936,Quercus stellata,0.015567642,
3936,Quercus stellata,0.00121499,
3936,Quercus virginiana,0.03316995,
3936,Salix,0.000612164,
3936,Sassafras albidum,0.002590803,
3936,Taxodium distichum,0.003757027,
3936,Tilia americana,0.001635204,
3936,Ulmus,0.001240929,
3936,Ulmus alata,0.004643108,
3936,Ulmus americana,0.006128903,
3936,Ulmus rubra,0.001484757,
3936,UNKNOWN Tree,0.003738351,
3936,UNKNOWN Umbellularia/Vaccinium,0.00129592,
3937,Acer rubrum,0.022589513,
3937,Celtis laevigata,0.01984035,
3937,Celtis occidentalis,0.019211023,
3937,Cornus florida,0.019078533,
3937,Fagus grandifolia,0.040972475,
3937,Fraxinus pennsylvanica,0.019939717,
3937,Gleditsia triacanthos,0.017058064,
3937,Juniperus virginiana,0.101321586,
3937,Liquidambar styraciflua,0.197111722,
3937,Liriodendron tulipifera,0.039051373,
3937,Nyssa sylvatica,0.007585042,
3937,Pinus glabra,0.019509125,
3937,Pinus taeda,0.231194727,
3937,Platanus occidentalis,0.038885761,
3937,Prunus serotina,0.089165645,
3937,Quercus alba,0.02321884,
3937,Quercus coccinea,0.006690736,
3937,Quercus nigra,0.037627107,
3937,Quercus stellata,0.04994866,
3938,Acer barbatum,0.00129788,
3938,Acer negundo,0.004079051,
3938,Acer rubrum,0.039540846,
3938,Acer saccharinum,0.001475847,
3938,Acer saccharum,0.000308783,
3938,Aesculus californica,6.31E-05,
3938,Betula,0.000430381,
3938,Betula nigra,0.001872194,
3938,Bumelia lanuginosa,6.31E-05,
3938,Carpinus caroliniana,0.010032778,
3938,Carya,0.010934665,
3938,Carya aquatica,0.003608964,
3938,Carya cordiformis,7.16E-05,
3938,Carya glabra,0.002534074,
3938,Carya illinoensis,0.001266328,
3938,Carya laciniosa,0.000204555,
3938,Carya ovata,0.001058937,
3938,Carya texana,0.00124293,
3938,Carya tomentosa,0.004675346,
3938,Catalpa,0.000645572,
3938,Celtis,0.001978904,
3938,Celtis laevigata,0.003368957,
3938,Celtis occidentalis,0.001583619,
3938,Cercis canadensis,0.000333599,
3938,Cornus florida,0.013733208,
3938,Crataegus,0.001577592,
3938,Diospyros virginiana,0.002153679,
3938,Fagus grandifolia,0.007004865,
3938,Fraxinus,0.004165198,
3938,Fraxinus americana,0.001272,
3938,Fraxinus pennsylvanica,0.011814572,
3938,Gleditsia aquatica,0.000636,
3938,Gleditsia triacanthos,0.000208809,
3938,Gordonia lasianthus,0.007636965,
3938,Juglans nigra,0.000641318,
3938,Juniperus virginiana,0.002242663,
